09-04-2019 20:52:41,1554839562,PIR sensor warning!,1,8.538680477,,,,
09-04-2019 20:52:55,1554839576,PIR sensor warning!,1,3.366409554,,,,
09-04-2019 20:53:31,1554839612,PIR sensor warning!,1,2.35013674,,,,
09-04-2019 21:05:30,1554840330,PIR sensor warning!,1,3.79883269,,,,
09-04-2019 21:05:49,1554840349,PIR sensor warning!,1,1.313670109,,,,
09-04-2019 21:06:03,1554840363,PIR sensor warning!,1,0.345228741,,,,
09-04-2019 21:09:12,1554840553,Loudness sensor warning!,1,-0.439995095,,,,
09-04-2019 21:39:16,1554842357,Loudness sensor warning!,1,-13.47530229,,,,
09-04-2019 21:50:50,1554843050,PIR sensor warning!,1,-3.581642361,,,,
09-04-2019 21:56:13,1554843374,PIR sensor warning!,1,-1.681569936,,,,
09-04-2019 22:07:12,1554844033,Loudness sensor warning!,1,2.779447719,,,,
09-04-2019 22:09:18,1554844159,PIR sensor warning!,1,-1.605244838,,,,
09-04-2019 22:32:24,1554845544,Loudness sensor warning!,1,-0.64328987,,,,
09-04-2019 22:51:32,1554846692,Loudness sensor warning!,1,-26.24023525,,,,
09-04-2019 22:52:50,1554846771,Loudness sensor warning!,1,4.764372319,,,,
10-04-2019 01:01:24,1554854484,Loudness sensor warning!,1,2.278134703,,,,
10-04-2019 01:08:58,1554854939,Loudness sensor warning!,1,-4.507268263,,,,
10-04-2019 02:35:57,1554860158,Loudness sensor warning!,1,-7.934113301,,,,
10-04-2019 03:12:24,1554862344,Loudness sensor warning!,1,1.772132325,,,,
10-04-2019 05:44:24,1554871465,Loudness sensor warning!,1,2.017277989,,,,
10-04-2019 06:09:24,1554872965,Loudness sensor warning!,1,3.220373239,,,,
10-04-2019 06:25:03,1554873904,Loudness sensor warning!,1,4.167470463,,,,
10-04-2019 07:08:24,1554876505,Loudness sensor warning!,1,-8.03860343,,,,
10-04-2019 07:32:24,1554877944,Loudness sensor warning!,1,-1.261864251,,,,
10-04-2019 08:04:24,1554879865,Loudness sensor warning!,1,-5.819294923,,,,
10-04-2019 08:20:24,1554880825,Loudness sensor warning!,1,-10.48371387,,,,
10-04-2019 08:28:13,1554881293,PIR sensor warning!,1,-1.670711359,,,,
10-04-2019 08:29:14,1554881354,Loudness sensor warning!,1,-12.50672153,,,,
10-04-2019 08:35:23,1554881724,Loudness sensor warning!,1,-13.4900379,,,,
10-04-2019 09:36:27,1554885387,PIR sensor warning!,1,2.960340855,,,,
10-04-2019 09:38:39,1554885519,Loudness sensor warning!,1,-3.027558829,,,,
10-04-2019 10:44:24,1554889465,Loudness sensor warning!,1,3.02273695,,,,
10-04-2019 10:51:49,1554889909,Loudness sensor warning!,1,3.882139856,,,,
10-04-2019 10:52:48,1554889968,Loudness sensor warning!,1,1.532750587,,,,
10-04-2019 10:55:40,1554890141,PIR sensor warning!,1,-0.949355474,,,,
10-04-2019 10:56:00,1554890161,PIR sensor warning!,1,-12.26042768,,,,
10-04-2019 11:12:43,1554891164,PIR sensor warning!,1,-0.063196697,,,,
10-04-2019 11:13:58,1554891239,PIR sensor warning!,1,1.993972103,,,,
10-04-2019 11:14:14,1554891255,PIR sensor warning!,1,-4.286716814,,,,
10-04-2019 11:14:35,1554891276,PIR sensor warning!,1,0.860125977,,,,
10-04-2019 11:16:13,1554891374,PIR sensor warning!,1,0.830577319,,,,
10-04-2019 11:16:44,1554891405,Loudness sensor warning!,1,-0.968816117,,,,
10-04-2019 11:17:19,1554891439,Loudness sensor warning!,1,2.073222272,,,,
10-04-2019 11:17:33,1554891453,PIR sensor warning!,1,3.413971022,,,,
10-04-2019 11:18:17,1554891497,PIR sensor warning!,1,2.029794774,,,,
10-04-2019 11:18:31,1554891511,PIR sensor warning!,1,8.342502889,,,,
10-04-2019 11:20:17,1554891617,PIR sensor warning!,1,-1.585024139,,,,
10-04-2019 11:30:36,1554892237,PIR sensor warning!,1,0.222353838,,,,
10-04-2019 11:31:14,1554892275,PIR sensor warning!,1,-2.454582648,,,,
10-04-2019 11:33:53,1554892433,PIR sensor warning!,1,-1.032111536,,,,
10-04-2019 11:34:13,1554892453,PIR sensor warning!,1,0.175747993,,,,
10-04-2019 11:42:24,1554892945,Loudness sensor warning!,1,13.24437181,,,,
10-04-2019 12:05:40,1554894340,PIR sensor warning!,1,12.90179478,,,,
10-04-2019 12:09:36,1554894577,PIR sensor warning!,1,2.871462347,,,,
10-04-2019 12:10:30,1554894631,PIR sensor warning!,1,0.684366906,,,,
10-04-2019 12:10:51,1554894652,Loudness sensor and PIR sensor warning!,1,-6.388044387,,,,
10-04-2019 12:44:18,1554896658,Loudness sensor warning!,1,10.66386329,,,,
10-04-2019 13:16:25,1554898585,Loudness sensor warning!,1,4.198389322,,,,
10-04-2019 13:17:17,1554898637,Loudness sensor warning!,1,4.455146225,,,,
10-04-2019 14:05:24,1554901525,Loudness sensor warning!,1,4.110125208,,,,
10-04-2019 14:21:24,1554902485,Loudness sensor warning!,1,10.60856941,,,,
10-04-2019 14:35:24,1554903325,Loudness sensor warning!,1,0.927794102,,,,
10-04-2019 14:37:24,1554903445,Loudness sensor warning!,1,-11.60974971,,,,
10-04-2019 14:39:24,1554903565,Loudness sensor warning!,1,-14.44869828,,,,
10-04-2019 15:10:25,1554905425,PIR sensor warning!,1,-1.548821141,,,,
10-04-2019 15:42:09,1554907329,PIR sensor warning!,1,0.158105009,,,,
10-04-2019 15:43:24,1554907405,PIR sensor warning!,1,2.048117057,,,,
10-04-2019 16:20:25,1554909625,Loudness sensor warning!,1,3.003613699,,,,
10-04-2019 16:44:24,1554911065,Loudness sensor warning!,1,-0.707654325,,,,
10-04-2019 16:48:05,1554911286,PIR sensor warning!,1,22.01017943,,,,
10-04-2019 16:49:29,1554911369,PIR sensor warning!,1,0.959021557,,,,
10-04-2019 16:58:45,1554911926,PIR sensor warning!,1,0.811537018,,,,
10-04-2019 16:58:59,1554911940,PIR sensor warning!,1,2.767600374,,,,
10-04-2019 16:59:12,1554911953,PIR sensor warning!,1,2.430142473,,,,
10-04-2019 17:13:18,1554912799,PIR sensor warning!,1,-17.85374243,,,,
10-04-2019 17:14:24,1554912865,Loudness sensor warning!,1,5.52148561,,,,
10-04-2019 17:19:30,1554913170,Loudness sensor warning!,1,5.573529745,,,,
10-04-2019 17:19:55,1554913195,PIR sensor warning!,1,0.363694945,,,,
10-04-2019 17:20:13,1554913213,Loudness sensor warning!,1,3.592273702,,,,
10-04-2019 17:21:53,1554913313,Loudness sensor warning!,1,26.56302964,,,,
10-04-2019 17:22:16,1554913336,PIR sensor warning!,1,11.38428883,,,,
10-04-2019 17:24:38,1554913478,Loudness sensor warning!,1,-2.089269177,,,,
10-04-2019 17:27:50,1554913671,PIR sensor warning!,1,1.011351508,,,,
10-04-2019 17:29:24,1554913765,Loudness sensor warning!,1,-0.777573714,,,,
10-04-2019 17:35:25,1554914125,Loudness sensor warning!,1,2.533099598,,,,
10-04-2019 17:39:04,1554914344,PIR sensor warning!,1,0.133958497,,,,
10-04-2019 17:41:07,1554914468,PIR sensor warning!,1,-1.54778469,,,,
10-04-2019 17:42:20,1554914541,PIR sensor warning!,1,5.077019765,,,,
10-04-2019 17:51:24,1554915084,Loudness sensor warning!,1,1.068487881,,,,
10-04-2019 17:51:38,1554915098,PIR sensor warning!,1,0.689374452,,,,
10-04-2019 17:55:28,1554915329,PIR sensor warning!,1,1.003826554,,,,
10-04-2019 18:05:03,1554915903,PIR sensor warning!,1,9.516619615,,,,
10-04-2019 18:09:24,1554916164,Loudness sensor warning!,1,6.193936232,,,,
10-04-2019 18:26:24,1554917185,Loudness sensor warning!,1,-16.44299957,,,,
10-04-2019 18:38:42,1554917923,Loudness sensor warning!,1,-38.67635592,,,,
10-04-2019 18:39:37,1554917978,PIR sensor warning!,1,-1.901239589,,,,
10-04-2019 18:41:24,1554918085,Loudness sensor warning!,1,-7.099114011,,,,
10-04-2019 18:42:08,1554918129,PIR sensor warning!,1,3.008609075,,,,
10-04-2019 18:56:32,1554918993,PIR sensor warning!,1,-0.503478718,,,,
10-04-2019 19:02:01,1554919321,Loudness sensor warning!,1,-21.14136433,,,,
10-04-2019 19:03:25,1554919405,Loudness sensor warning!,1,-14.38208841,,,,
10-04-2019 19:08:27,1554919708,PIR sensor warning!,1,-1.477174339,,,,
10-04-2019 19:44:32,1554921872,Loudness sensor warning!,1,4.836998977,,,,
10-04-2019 19:44:45,1554921885,PIR sensor warning!,1,-0.750503016,,,,
10-04-2019 19:55:24,1554922525,Loudness sensor warning!,1,-1.694996513,,,,
10-04-2019 20:00:47,1554922847,Loudness sensor warning!,1,-35.08830067,,,,
10-04-2019 20:04:56,1554923097,PIR sensor warning!,1,1.070065434,,,,
10-04-2019 20:05:10,1554923111,PIR sensor warning!,1,1.064396431,,,,
10-04-2019 20:06:46,1554923207,Loudness sensor warning!,1,-8.927825334,,,,
10-04-2019 20:07:03,1554923224,Loudness sensor warning!,1,-1.512443948,,,,
10-04-2019 20:50:49,1554925850,Loudness sensor warning!,1,2.517408408,,,,
10-04-2019 20:54:50,1554926090,Loudness sensor warning!,1,1.543903375,,,,
10-04-2019 20:55:49,1554926149,Loudness sensor warning!,1,4.295577275,,,,
10-04-2019 21:02:06,1554926526,PIR sensor warning!,1,-3.200127717,,,,
10-04-2019 21:02:56,1554926577,PIR sensor warning!,1,-0.029811812,,,,
10-04-2019 21:20:51,1554927652,Loudness sensor warning!,1,2.141360389,,,,
10-04-2019 21:25:25,1554927925,Loudness sensor warning!,1,-16.65418552,,,,
10-04-2019 21:31:15,1554928276,PIR sensor warning!,1,-1.860977218,,,,
10-04-2019 21:31:36,1554928297,PIR sensor warning!,1,1.586388173,,,,
10-04-2019 21:55:16,1554929716,PIR sensor warning!,1,1.079894515,,,,
10-04-2019 21:55:29,1554929729,PIR sensor warning!,1,0.54254198,,,,
10-04-2019 22:26:36,1554931596,Loudness sensor warning!,1,5.441113192,,,,
10-04-2019 23:07:25,1554934045,Loudness sensor warning!,1,-17.36283319,,,,
10-04-2019 23:16:25,1554934586,Loudness sensor warning!,1,-8.20235868,,,,
10-04-2019 23:40:25,1554936025,Loudness sensor warning!,1,1.694493162,,,,
10-04-2019 23:46:10,1554936371,Loudness sensor warning!,1,20.30791141,,,,
10-04-2019 23:46:48,1554936409,PIR sensor warning!,1,9.627376015,,,,
11-04-2019 01:11:25,1554941485,Loudness sensor warning!,1,1.073443912,,,,
11-04-2019 01:40:17,1554943217,Loudness sensor warning!,1,-41.38584729,,,,
11-04-2019 02:32:25,1554946346,Loudness sensor warning!,1,2.542176007,,,,
11-04-2019 02:47:25,1554947246,Loudness sensor warning!,1,0.580916367,,,,
11-04-2019 03:31:24,1554949885,Loudness sensor warning!,1,-21.93352816,,,,
11-04-2019 03:39:39,1554950380,Loudness sensor warning!,1,-10.45808679,,,,
11-04-2019 04:16:02,1554952562,Loudness sensor warning!,1,-11.21075073,,,,
11-04-2019 04:38:05,1554953886,Loudness sensor warning!,1,-11.74963424,,,,
11-04-2019 04:39:07,1554953948,Loudness sensor warning!,1,-3.145575255,,,,
11-04-2019 05:07:25,1554955646,Loudness sensor warning!,1,-13.54404697,,,,
11-04-2019 05:15:25,1554956125,Loudness sensor warning!,1,-13.45593997,,,,
